id;rawId;name;city;categoryName;subcategoryName;deleted;STATE;ID_RECOMMENDED_BUSINESS_STATE;tab_url;main_url;gallery_urls
18091;ia_4130;Tour privado en el Museo del Prado con Historiadora del Arte;Madrid;Arte y Cultura;Museo de arte clásico / pinacoteca, Valle de los Caídos, basílica, cruz monumental;0;3;3;;;
18052;ia_4057;Tour privado en Madrid: Sus secretos y monumentos imprescindibles;Madrid;Arte y Cultura;Excursión / day trip, Granada nocturna, Alhambra iluminada, miradores;0;3;3;;;
18042;ia_4041;Tour privado por el museo Reina Sofía;Madrid;Arte y Cultura;Museo de arte moderno / contemporáneo, Santander, Palacio de la Magdalena, playa;0;3;3;;;
18043;ia_4042;Tour privado por la ciudad de Madrid para toda la familia;Madrid;Arte y Cultura;Catedral, Oviedo, Catedral, prerrománico asturiano;0;3;3;;;
18040;ia_4038;Tour privado por Madrid con una visita guiada local;Madrid;Arte y Cultura;Museo de historia, Málaga, Alcazaba, Museo Picasso;0;3;3;;;
18041;ia_4039;Tour privado por Museo del Prado de Madrid;Madrid;Arte y Cultura;Excursión / day trip, Bilbao, Museo Guggenheim, Casco Viejo;0;3;3;;;
18037;ia_4030;Tour privado Prado y Reina Sofía;Madrid;Arte y Cultura;Excursión / day trip, Salamanca, Universidad, Plaza Mayor;0;3;3;;;
18038;ia_4031;Tour privado Prado y Reina Sofía: entradas y recogida en el hotel;Madrid;Arte y Cultura;Excursión / day trip, Ávila y Segovia, murallas, acueducto;0;3;3;;;
18044;ia_4043;Tour privado rápido de dos horas por Madrid con recogida en el hotel;Madrid;Arte y Cultura;Plaza histórica / icónica, Santiago de Compostela, Catedral, Camino de Santiago;0;3;3;;;
18039;ia_4032;Tour privado Reina Sofía con recogida en el hotel y bebidas en una terraza;Madrid;Arte y Cultura;Excursión / day trip, Cuenca, casas colgadas, Catedral;0;3;3;;;
18547;ia_5743;Tour privado: Madrid y Bernabéu;Madrid;Deportes;Fútbol / Turismo;0;1;1;;;
18549;ia_5745;Tour privado: Madrid y Bernabéu;Madrid;Deportes;Fútbol / Turismo;0;1;1;;;
18092;ia_4132;Tour privado: Madrid y el Palacio Real;Madrid;Arte y Cultura;Excursión / day trip, Jardines de Aranjuez, patrimonio, fuentes;0;3;3;;;
18097;ia_4140;Tour privado: Madrid y el Palacio Real;Madrid;Arte y Cultura;Barrio de Histórico De Vegueta (ruta a pie), Gran Canaria, dunas de Maspalomas, Vegueta;0;3;3;;;
18093;ia_4133;Tour privado: Museo Thyssen-Bornemisza con acceso Evite las colas;Madrid;Arte y Cultura;Museo de arte clásico / pinacoteca, Palacio del Infante don Luis, Boadilla del Monte, Goya;0;3;3;;;
18098;ia_4141;Tour privado: Museo Thyssen-Bornemisza con acceso Evite las colas;Madrid;Arte y Cultura;Museo de arte clásico / pinacoteca, Lanzarote, Jameos del Agua, César Manrique;0;3;3;;;
18095;ia_4135;Tour privado: principales monumentos históricos y arquitectónicos de Madrid;Madrid;Arte y Cultura;Iglesia / templo, Monasterio de las Descalzas Reales, reliquias, convento;0;3;3;;;
18094;ia_4134;Tour privado: Visita al Museo del Prado con Acceso Evite las colas;Madrid;Arte y Cultura;Museo de arte clásico / pinacoteca, Palacio de El Pardo, frescos, caza real;0;3;3;;;
1763;tour_real_madrid_en_coche;Tour Real Madrid en coche;Madrid;Ocio y eventos;Experiencias y actividades, Ocio, Deporte, Otro;0;3;3;18850;18849;18848,18851,18852
18062;ia_4074;Tour turístico por Madrid con Palacio Real;Madrid;Arte y Cultura;Palacio Real (palacio), Ibiza, Dalt Vila, calas;0;3;3;;;
18096;ia_4136;Tour turístico por Madrid con Palacio Real;Madrid;Arte y Cultura;Palacio Real (palacio), Real Basílica de San Francisco el Grande, cúpula, pinturas;0;3;3;;;
18035;ia_4025;Tour único por las obras maestras del Prado — NO hay líneas, acceso para grupos pequeños;Madrid;Arte y Cultura;Excursión / day trip, Ávila, murallas medievales, Santa Teresa;0;3;3;;;
18546;ia_5742;Tour y museo del Bernabéu + Palacio Real de Madrid;Madrid;Deportes;Fútbol / Cultura;0;1;1;73150;73147;
18036;ia_4027;Tours privados durante 5 días en Madrid con recogida privada y entradas;Madrid;Arte y Cultura;Arquitectura / edificio emblemático, Valle de los Caídos, Cruz monumental, basílica;0;3;3;;;
17357;ia_3178;Tous;Madrid;Compras;"Joyerías y relojerías, Joyería internacional; Icono del oso; Diseños juveniles";0;3;3;;;
17087;ia_2908;Toya Cortinas y Decoracion;Madrid;Compras;No disponible, Textiles para el hogar;0;3;3;;;
5110;traficantes_de_harina_;Traficantes de harina ;Barcelona;Restaurantes;Especial Delivery;0;4;4;45941;;45942,45943,45944,45945,45946,45947,45948,45949,45950
14829;ia_403;Tragabuches Madrid;Madrid;Restaurantes;Andaluza, Comida Fusión, Alta cocina andaluza;0;3;3;;;
3047;tragata;Tragatá;Ronda;Restaurantes;Trendy, Español, Mediterranea, Vegetariano, Especialista en mariscos, Restaurantes, Bares y Pubs, Restaurant & Shop, Celiacos ;0;4;4;33419;33416;20169,20175,33412,33413,33415,33417,33418,33420
5466;transfiere;Transfiere;Málaga;Ocio y eventos;Ferias;0;4;4;;;
16057;ia_1676;Trattoria Da Enzo;Madrid;Restaurantes;"Italiana, Pizza; Pasta";0;3;3;;;
16067;ia_1686;Trattoria La Toscana;Madrid;Restaurantes;"Italiana, Pizza; Pasta";0;3;3;;;
16072;ia_1691;Trattoria La Toscana;Madrid;Restaurantes;"Italiana, Pizza; Pasta";0;3;3;;;
15072;ia_656;Trattoria Manzoni;Madrid;Restaurantes;Pizza, Internacional;0;3;3;;;
15288;ia_873;Trattoria Me la Mangio;Madrid;Restaurantes;Italiana, Pizzas, Pastas, Postres;0;3;3;;;
16222;ia_1841;Trattoria Milano;Madrid;Restaurantes;"Italiana, Risotto; Pizza milanesa";0;3;3;;;
16332;ia_1951;Trattoria Napoli;Madrid;Restaurantes;"Italiana, Pizza napolitana; Pasta fresca";0;3;3;;;
15315;ia_900;Trattoria Piccolo Mío;Madrid;Restaurantes;Italiana, Pastas, Pizzas, Postres;0;3;3;;;
15019;ia_603;Trattoria Pinocchio Sánchez Bustillo;Madrid;Restaurantes;Mediterranea, Pastas;0;3;3;;;
15220;ia_805;Trattoria Pizzeria Noi del Sud;Madrid;Restaurantes;Italiana, Pizza, Pasta fresca;0;3;3;;;
16237;ia_1856;Trattoria Roma;Madrid;Restaurantes;"Italiana, Spaghetti; Pizza romana";0;3;3;;;
14916;ia_497;Trattoria Sant Arcangelo;Madrid;Restaurantes;Italiana, Pastas, Risottos;0;3;3;;;
16167;ia_1786;Trattoria Sicilia;Madrid;Restaurantes;"Italiana, Arancini; Pasta alla Norma";0;3;3;;;
16108;ia_1727;Trattoria Toscana;Madrid;Restaurantes;"Italiana, Pasta Fresca; Bruschetta";0;3;3;;;
16312;ia_1931;Trattoria Toscana;Madrid;Restaurantes;"Italiana, Tagliatelle; Bistecca alla Fiorentina";0;3;3;;;
15308;ia_893;Trattoria Vecchia Milano;Madrid;Restaurantes;Italiana, Pastas, Pizzas, Postres;0;3;3;;;
16087;ia_1706;Trattoria Verona;Madrid;Restaurantes;"Italiana, Risotto; Pizza";0;3;3;;;
16147;ia_1766;Trattoria Verona;Madrid;Restaurantes;"Italiana, Risotto; Pizza veronesa";0;3;3;;;
16696;ia_2451;Travelodge Madrid Coslada Aeropuerto;Madrid;Alojamiento;Budget Hotel, Restaurante, Wi‑Fi;0;3;3;;;
16684;ia_2439;Travelodge Madrid Metropolitano;Madrid;Alojamiento;hotel economico, Wi‑Fi, bar‑café 24h, parking;0;3;3;;;
16691;ia_2446;Travelodge Torrelaguna;Madrid;Alojamiento;hotel economico, Wi‑Fi, restaurante;0;3;3;;;
5528;travesia_ecuestre-_inmersion_rural_cancha_de_armola_;Travesía Ecuestre- Inmersión Rural Cancha de Armola ;Ronda;Experiencias y Actividades;Naturaleza y Turismo Activo, Experiencias y Actividades, Actividades Deportivas;0;3;3;;;
5991;treehouse_dubai_;Treehouse Dubai ;Dubai;;;0;4;3;50080;50079;50077,50078,50081
17604;ia_3433;Trendy;Madrid;Compras;Ropa y accesorios, Selección en tendencia, precios competitivos;0;3;3;;;
17612;ia_3441;Trendy;Madrid;Compras;Ropa y accesorios, Selección semanal, atención personalizada;0;3;3;;;
18522;trendy_nails;Trendy Nails;Madrid;Wellness;Salón de uñas;0;4;4;;;73737,73738,73739,73741,73742
18525;trendy_nails_unas_y_estetica;Trendy Nails uñas y estética;Madrid;Wellness;Salón de uñas y estética;0;1;1;;;74033,74034,74035,74036,74037,74038
1490;trenes_historicos;Trenes históricos;Madrid;Qué ver, Ocio y eventos;Museos, Exposiciones, Otro, Cultura, Ocio;0;4;4;12176;12178;12177,12179,12181
18503;trenzas_trendy;Trenzas Trendy;Madrid;Wellness;Salón de trenzas;0;4;4;;;73750,73751,73752
5367;trepo_park;Trepo Park;Madrid;Ocio y eventos;Experiencias y actividades;0;4;4;48285;48277;48278,48279,48280,48281,48282,48284,48286
456;tres_aguas;Tres Aguas;Madrid;Compras;Centros comerciales;0;4;4;16087;16088;16089,16090
3832;tres_maderas;Tres Maderas;Punta Cana;Restaurantes;Low cost, Restaurantes;0;4;4;25287;25285;25283,25284,25286,25288,25289,25290,25291,25292
17661;ia_3490;Trèsde;Madrid;Compras;Impresión 3D y prototipado, Boutique de autor, diseño independiente;0;3;3;;;
18603;ia_5806;Tri One Store;Madrid;Deportes;Triatlón / Running / Ciclismo;0;1;1;73191;73192;
14825;ia_399;Triada Malasaña;Madrid;Restaurantes;Internacional, Comida Fusión, Platos internacionales, Cócteles;0;3;3;;;
166;tribunal__bilbao_y_alonso_martinez;Tribunal, Bilbao y Alonso Martínez;Madrid;Fiesta, Qué ver;Zonas de fiesta, Barrios;0;4;4;15748;15749;15750
14987;ia_571;Trikki Nueva Orleans Traditional Cuisine;Madrid;Restaurantes;Caribeña, Sopas y Caldos;0;3;3;;;
15329;ia_914;Trinchea;Madrid;Restaurantes;Española, Platos mediterráneos, Tapas;0;3;3;;;
3997;trip_troop;trip troop;Barcelona;Qué ver;Plazas y monumentos;0;4;4;30076;30069;30071,30072,30074,30075,30077,30078
4053;trip_troop_;Trip troop ;Barcelona;Qué ver;Escapadas;1;1;3;;;31674,31675,31676,31677,31678,31679,31680,31681,31682,31683
5265;tripea_;Tripea ;Madrid;Restaurantes;Top, Peruano, Fusión, Restaurantes;0;4;4;47541;47539;47540,47543,47544,47546,47547,47548
14612;ia_151;Triperito;Madrid;Restaurantes;Española / Madrileña, Tapas, Cocina Madrileña;0;3;3;;;
16427;ia_2082;Trompo Taco;Madrid;Restaurantes;Mexicana, Tacos;0;3;3;74270;74269;74267,74268
14744;ia_296;Tropicana Beach Club;Madrid;Restaurantes;Internacional, Comida Fusión, Cócteles, Platos internacionales;0;3;3;;;
16616;ia_2338;Tropicana Beach Lounge & Restaurante Madrid;Madrid;Nightlife;Bar tropical;0;3;3;;;
1932;tropicana_ronda;Tropicana Ronda;Ronda;Restaurantes;Trendy, Español, Restaurantes, Café y té;0;4;4;19856;19858;19857,19859,19860,19863,19864,19865
15420;ia_1005;Trópico 2;Madrid;Restaurantes;Caribeña, Platos globales, Tapas modernas, Cócteles;0;3;3;;;
18492;ia_5685;True Balance;Madrid;Wellness;Centro de bienestar;0;1;1;;;
842;true_love_;True Love ;Madrid;Compras;Para ti;0;4;4;18225;;18224
152;trueno_;Trueno ;Madrid;Fiesta;Discotecas, Electrónica;1;4;4;16442;16443;16444
16631;ia_2353;Truss Madrid;Madrid;Nightlife;Club premium;0;3;3;;;
18606;ia_5809;Trust Fitness Center;Madrid;Deportes;Fitness;0;1;1;73187;73189;
18476;ia_5668;Truver Peluqueros;Madrid;Wellness;Salón de peluquería;0;1;1;;;
16052;ia_1671;TSINGHE Cocina Fusión;Madrid;Restaurantes;"Asiática, Comida Fusión; Noodles";0;3;3;;;
14638;tsukiji_sushi_bar_-_madre_antonia_paris;Tsukiji Sushi Bar - Madre Antonia Paris;Madrid;Restaurantes;Japonesa / Tradicional, Omakase, Sushi premium, Cocina japonesa;0;3;3;;;
14810;ia_382;Tsukuri Soba;Madrid;Restaurantes;Japonesa, Soba, Sushi, Ramen;0;3;3;;;
15402;ia_987;Tsunami Nikkei Chamberí;Madrid;Restaurantes;Japonesa, Peruana, Sushi, Platos nikkei, Fusión;0;3;3;;;
18487;ia_5680;TU MOMENTO spa de uñas;Madrid;Wellness;Spa de uñas;0;1;1;;;
4482;tu_regalo;Tu regalo;Ronda;Experiencias y Actividades;Comercios, productos locales y artesanía;0;3;3;;;
15333;ia_918;Tuk Tuk Cisneros;Madrid;Restaurantes;Tailandesa, Curries, Noodles, Platos asiáticos;0;3;3;;;
19199;ia_5563;Tuk Tuk Madrid Adventours;Madrid;Experiencias Unicas;Tour guiado (general);0;1;1;;;
15732;ia_1326;Tuk Tuk Parque Sur;Madrid;Restaurantes;Tailandesa, Platos asiáticos, Cocina tailandesa;0;3;3;;;
15850;ia_1444;Tuk Tuk Perón;Madrid;Restaurantes;Internacional, Cocina internacional, Platos creativos;0;3;3;;;
5176;tulemar_bungalows_y_villas__costa_rica;Tulemar bungalows & villas, Costa Rica;Filipinas;Alojamiento;Hoteles;0;4;4;46528;46535;46526,46527,46529,46530,46531,46532,46533,46534
160;tupperware_club;Tupperware Club;Madrid;Fiesta;Salas de concierto, Rock;0;4;4;17570;17571;17572,17573
3429;turo_restaurant;Turo Restaurant;Santo Domingo;Restaurantes;Top, Restaurantes;0;4;4;22162;22156;22157,22158,22159,22160,22161,22163,22164,22165
18468;ia_5660;Tus Pelos;Madrid;Wellness;Barbería;0;1;1;;;
15119;ia_703;TwentyNine's Legends Museum;Madrid;Restaurantes;Mediterranea, Hamburguesas;0;3;3;;;
5710;twilight_of_the_gods_;Twilight of the Gods ;Madrid;Ocio y eventos;Espectáculos, Otro;0;3;3;49479;49480;49481,49482,49483,49485
14814;ia_386;Twister Rock&Food;Madrid;Restaurantes;Americana, Internacional, Hamburguesas, Pizzas;0;3;3;;;
15252;ia_837;Ugo Chan;Madrid;Restaurantes;Japonesa, Sushi, Nigiris, Ramen;0;4;4;;;
16573;ugo_chan;Ugo Chan;Madrid;Restaurantes;Alta cocina japonesa, Japonesa Contemporánea;0;3;3;74302;74304;74303,74305,74306
16586;ia_2307;Ultramarinos Quintín;Madrid;Restaurantes;Mediterránea / Contemporánea;0;3;3;;;74415,74416,74417,74418,74419,74420
543;ultramarinos_quintin;Ultramarinos Quintin;Madrid;Restaurantes;Trendy, Tradicionales, Español, Mediterranea, Especialista en mariscos, Restaurantes;0;4;4;18280;18278;18277,18279,18281
3956;ultravioleta_boutique_residences;Ultravioleta Boutique Residences;Santo Domingo;Alojamiento;Apartamentos;0;4;4;28677;28679;28678,28680,28681,28682,28683,28684,28685,28686
17394;ia_3215;Ulysse Nardin;Madrid;Compras;"Joyería y relojería de lujo, Relojes marinos; Tradición suiza; Innovación técnica";0;3;3;;;
19232;ia_5603;UMusic Hotel + Teatro Albéniz;Madrid;Experiencias Unicas;Tour/experiencia (general);0;1;1;;;
16642;ia_2364;UMusic Rooftop Casa Chicote;Madrid;Nightlife;Rooftop hotel;0;3;3;;;
18099;ia_4142;Una visión arquitectónica de Madrid en un tour privado con un local;Madrid;Arte y Cultura;Museo de ciencia y tecnología, Museo del Romanticismo, mobiliario, arte del XIX;0;3;3;;;
18483;ia_5676;Uñas + Divinas Madrid;Madrid;Wellness;Centro de manicura;0;1;1;;;
18545;ia_5740;Uñas Chung Lee;Madrid;Wellness;Nail art / Manicura;0;1;1;;;
1072;unas_chung_lee;Uñas Chung Lee;Madrid;Fiesta;Discotecas, Comercial, Reggeaton;0;4;4;16948;16949;16950,16953
1439;underground_moda;Underground Moda;Madrid;Compras;Tiendas;1;4;3;11003;;11004
15587;ia_1178;Understreet Market;Madrid;Restaurantes;Fusión / Mediterránea / Street Food, Pizzas / Baos / Hamburguesas / Coctelería;0;3;3;;;
16133;ia_1752;UNGRANVINO;Madrid;Restaurantes;"Shopping gourmet y de alimentación, Tienda de vinos; Selección exclusiva; Catas personalizadas";0;3;3;;;
16530;ia_2224;Uni Ramen;Madrid;Restaurantes;Japonesa, Ramen bar;0;3;3;;;
14794;ia_364;Único Madrid;Madrid;Restaurantes;Internacional, Platos internacionales;0;3;3;;;
19175;ia_5541;Unique Madrid Guiding;Madrid;Experiencias Unicas;Tour guiado (general);0;1;1;;;
15404;ia_989;Uniramen;Madrid;Restaurantes;Japonesa, Ramen, Gyozas, Platos japoneses;0;3;3;;;
17343;ia_3164;Unisa;Madrid;Compras;"Calzado y zapatillas, Zapatos cómodos; Diseño versátil; Producción española";0;3;3;;;
17348;ia_3169;Unisa;Madrid;Compras;"Calzado y zapatillas, Zapatos cómodos; Diseño versátil; Producción española";0;3;3;;;
727;universal_music;Universal Music;Madrid;Fiesta;Festivales, Comercial, Otro;0;4;4;17713;17714;
4984;unpacked;Unpacked;Madrid;Compras;Marcas y Productos Locales;1;3;3;;;
4997;unpacked_madrid;Unpacked Madrid;Madrid;Compras;Marcas y Productos Locales;0;4;4;44485;;44477,44478,44479,44480,44481,44482,44483,44484,44486
1552;unttsworld;UnTTsworld;Madrid;Ocio y eventos;Experiencias y actividades, Otro;1;4;3;18306;18307;18308
16805;ia_2560;Urban;Madrid;Alojamiento;Luxury Hotel, Piscina, terraza, restaurante, bar, arte;0;3;3;;;
19206;ia_5570;Urban Beach Madrid;Madrid;Experiencias Unicas;Tour/experiencia (general);0;1;1;;;
780;urban_fighter;Urban Fighter;Madrid;Compras;Marcas y Productos Locales;0;4;4;17595;17596;17597
16349;ia_1968;Urban Fresh;Madrid;Restaurantes;"Healthy, Bowls; Smoothies";0;3;3;;;
16214;ia_1833;Urban Green;Madrid;Restaurantes;"Healthy, Bowls; Ensaladas";0;3;3;;;
17425;ia_3246;Urban Jürgensen;Madrid;Compras;"Joyería y relojería de lujo, Tradición relojera danesa; Alta relojería; Artesanía exclusiva";0;3;3;;;
5027;urban_planet_jump_madrid;Urban planet jump Madrid;Madrid;Ocio y eventos;Experiencias y actividades, Indoor;0;3;3;44979;44980;44981,44982,44985,44986,44987
4428;urban_yoga;Urban Yoga;Madrid;Compras;Para ti, Otro;0;4;4;39799;39796;39794,39795,39797,39798
3750;urbany_bcn_go;Urbany BCN Go;Barcelona;Alojamiento;Apartamentos, Wifi;0;4;4;24387;24386;24381,24382,24383,24384,24385,24388,24389,24390
15268;ia_853;Urbieta 13;Madrid;Restaurantes;Española, Tapas, Platos caseros;0;3;3;;;
15583;ia_1174;Urrechu;Madrid;Restaurantes;Vasca / Alta cocina, Cocina vasca / Asador moderno;0;3;3;;;
5005;urrechu_velazquez_;Urrechu Velázquez ;Madrid;Restaurantes;Con terraza;1;4;4;44756;44760;44713,44754,44755,44757,44758,44759
15251;ia_836;Urrechu Velázquez;Madrid;Restaurantes;Española, Alta cocina, Platos de autor;0;3;3;;;
432;urso_hotel_y_spa_5;URSO Hotel & Spa 5*;Madrid;Alojamiento;Hoteles;0;4;4;14926;14927;14929,14930,14931,14932,14933
16832;ia_2595;URSO Hotel & Spa: bienestar y elegancia en el corazón de Madrid;Madrid;Alojamiento;Hoteles, Spa y desayuno gourmet;0;3;3;;;
17345;ia_3166;Ursula Mascaró;Madrid;Compras;"Calzado y zapatillas, Zapatos de fiesta; Diseños coloridos; Moda balear";0;3;3;;;
17350;ia_3171;Ursula Mascaró;Madrid;Compras;"Calzado y zapatillas, Zapatos de fiesta; Diseños coloridos; Moda balear";0;3;3;;;
17413;ia_3234;Urwerk;Madrid;Compras;"Joyería y relojería de lujo, Relojes futuristas; Innovación relojera; Estilo exclusivo";0;3;3;;;
17451;ia_3272;Urwerk;Madrid;Compras;"Joyería y relojería de lujo, Alta relojería independiente; Innovación futurista; Diseños técnicos únicos";0;3;3;;;
17439;ia_3260;Urwerk UR-210;Madrid;Compras;"Joyería y relojería de lujo, Relojes futuristas; Complicaciones únicas; Innovación técnica";0;3;3;;;
5874;ushuaia_beach_hotel;Ushuaia Beach Hotel;Ibiza;Fiesta, Alojamiento;Discotecas, Zonas de fiesta, Hoteles, Apartamentos, Wifi, Spa;0;3;3;49692;;49693,49694,49695
17335;ia_3156;Uterqüe;Madrid;Compras;"Ropa y accesorios, Moda premium; Accesorios exclusivos; Estilo elegante";0;3;3;;;
16713;ia_2468;Uve Alcobendas;Madrid;Alojamiento;Business Hotel, Restaurante, parking gratuito;0;3;3;;;
1906;uvedoble;Uvedoble;Málaga;Restaurantes;Low cost, Español, Restaurantes;0;1;3;19791;19792;19790
1404;v_de_vegas_club;V de Vegas Club;Madrid;Fiesta, Restaurantes;Discotecas, Salas de concierto, Top;0;3;3;14685;14686;14688,14689,14690,14692,14693,14694,14695
14891;ia_468;V Modern Italian - Salamanca;Madrid;Restaurantes;Italiana, Fusión, Pastas, Pizzas, Cocina creativa;0;3;3;;;
3672;v.o._malaga;V.O. Málaga;Málaga;Compras;Tiendas, Accesorios;0;4;4;23698;23699;23694,23695,23696,23697,23700,23701,23702,23703
16672;ia_2394;Vacaciones Cocktail Bar;Madrid;Nightlife;Bar tropical, Latino, Funk, Lounge;0;3;3;;;
17388;ia_3209;Vacheron Constantin;Madrid;Compras;"Joyería y relojería de lujo, Alta relojería; Tradición suiza; Piezas exclusivas";0;3;3;;;
283;valdesqui;Valdesquí;Madrid;Ocio y eventos;Experiencias y actividades;0;4;4;14762;14763;14764
18101;ia_4144;Valle de los Caídos y El Escorial desde Madrid con visita opcional a Toledo;Madrid;Arte y Cultura;Excursión de un día a Toledo, Museo ABC, ilustración, dibujo;0;3;3;;;
3204;valle_del_genal;Valle del Genal;Málaga;Qué ver;Parques;0;4;4;21045;21040;21038,21039,21041,21042,21043,21044
3254;valle_del_guadiaro;Valle del Guadiaro;Málaga;Qué ver;Parques;0;4;4;25595;25594;25593
19179;ia_5545;Vamos Tuk Tour;Madrid;Experiencias Unicas;Tour guiado (general);0;1;1;;;
17140;ia_2960;Van Cleef & Arpels;Madrid;Compras;"Joyería y relojería de lujo, Alta joyería; Icono de lujo; Diseños únicos";0;3;3;;;
17378;ia_3199;Van Cleef & Arpels;Madrid;Compras;"Joyería y relojería de lujo, Alta joyería; Icono de lujo; Diseños únicos";0;3;3;;;
17529;ia_3350;Van Cleef & Arpels Watches;Madrid;Compras;"Joyería y relojería de lujo, Alta joyería francesa; Relojes exclusivos; Estilo artístico";0;3;3;;;
18307;ia_4355;Van Gogh Art Gallery;Madrid;Arte y Cultura;Museo de arte contemporáneo, Arte contemporáneo, programación rotativa, catálogo de venta, Arte contemporáneo internacional y emergente;0;1;1;73471;73473;
16959;ia_2737;Van Gogh Immersive Experience;Madrid;Eventos;Exposiciones Inmersivas;0;3;3;;;
17641;ia_3470;Vape It Aravaca;Madrid;Compras;Tiendas de vapeo, Asesoría técnica, productos internacionales;0;3;3;;;
3767;varela_30_apartamentos;VARELA 30 Apartamentos;Málaga;Alojamiento;Apartamentos;0;4;4;24580;24584;24578,24579,24581,24582
17561;ia_3382;Variantes Marga;Madrid;Compras;Ambiente de mercado tradicional, Cestas personalizadas & venta por peso;0;3;3;;;
15035;ia_619;Varra;Madrid;Restaurantes;Española, Asados;0;3;3;;;
15087;ia_671;Vaso d’Esquina;Madrid;Restaurantes;Internacional;0;3;3;;;
17010;ia_2830;Vatikkano Festival;Madrid;Eventos;Festival musical;0;3;3;;;
16729;ia_2484;Vazquez de Mella Gran Vía;Madrid;Alojamiento;Budget Hotel, Ubicación céntrica, Wi‑Fi;0;3;3;;;
389;vega;Vega;Madrid;Restaurantes;Tradicionales, Restaurantes;1;4;4;15611;15612;15613,15614,15615
16224;ia_1843;Vegan Delight;Madrid;Restaurantes;"Vegana, Bowls; Hamburguesas veganas";0;3;3;;;
16174;ia_1793;Vegan Fresh;Madrid;Restaurantes;"Vegana, Bowls; Hamburguesas veganas";0;3;3;;;
16239;ia_1858;Vegan Fresh;Madrid;Restaurantes;"Vegana, Hamburguesas Veganas; Bowls";0;3;3;;;
16269;ia_1888;Vegan Garden;Madrid;Restaurantes;"Vegana, Bowls; Hamburguesas veganas";0;3;3;;;
16139;ia_1758;Vegan Paradise;Madrid;Restaurantes;"Vegana, Burgers veganas; Bowls";0;3;3;;;
16209;ia_1828;Vegan Soul;Madrid;Restaurantes;"Vegana, Bowls; Hamburguesas veganas";0;3;3;;;
15758;ia_1352;Vegaviana;Madrid;Restaurantes;Internacional, Vegano, Platos saludables;0;3;3;;;
387;vegaviana;Vegaviana;Madrid;Restaurantes;Tradicionales, Vegetariano, Restaurantes;1;4;4;4776;4778;4781,7426
5100;vegetalia_;Vegetalia ;Barcelona;Restaurantes;Veggie;0;4;4;45859;45860;45858,45861,45862,45863,45864,45865,45867
16284;ia_1903;Veggie Delight;Madrid;Restaurantes;"Vegana, Bowls; Wraps veganos";0;3;3;;;
16159;ia_1778;Veggie Lovers;Madrid;Restaurantes;"Vegana, Bowls; Hamburguesas veganas";0;3;3;;;
5763;velaquez_museum;Velaquez Museum;Madrid;Ocio y eventos;Experiencias y actividades, Indoor;0;4;4;49436;;49437
5715;velaquez_tech_museum_;Velaquez Tech Museum ;Madrid;Qué ver;Museos;1;4;3;;;
15408;ia_993;Velarde13;Madrid;Restaurantes;Española, Tapas, Cócteles, Platos globales;0;3;3;;;
14888;ia_465;VELASCOABELLÀ Restaurante;Madrid;Restaurantes;Mediterránea, Comida Fusión, Alta cocina, Cocina de autor;0;3;3;;;
18347;ia_4394;Velázquez Librería-Espacio Cultural;Madrid;Arte y Cultura;Librería / Bookstore, literatura y cultura vecinal, presentaciones de autores, talleres literarios, Novedades editoriales, presentaciones de libros;0;1;1;73466;73468;
15558;ia_1146;Veleto;Madrid;Restaurantes;Mediterranea, Pescados, Tapas creativas;0;3;3;;;
4056;velvet_club_malaga;Velvet Club Málaga;Málaga;Fiesta, Ocio y eventos;Discotecas, Bares de copas, Más de 18, Conciertos;0;4;4;32648;32653;32643,32644,32651,32652
15219;ia_804;Venganza Malinche Getafe;Madrid;Restaurantes;Mexicana, Tacos, Margaritas, Nachos;0;3;3;;;
14818;ia_390;Venganza Malinche Sol;Madrid;Restaurantes;Mexicana, Tacos, Quesadillas;0;3;3;;;
4828;venta_de_verdura_de_aranjuez;venta de verdura de Aranjuez;Aranjuez;Compras;Marcas y Productos Locales;0;1;3;;;44028,44029,44030,44031,44032,44033,44034,44035,44036,44037
15653;ia_1247;VENTA EL SEGOVIANO;Madrid;Restaurantes;Tradicional / Española, Carnes / Guisos / Asador;0;3;3;;;
18379;ia_4487;Ver las Estrellas en Madrid y Sierra de Guadarrama;Madrid;Naturaleza;Parque / jardín (general), Cielos nocturnos, montaña, Telescopios, guías astronómicos;0;1;1;;;
932;veranos_de_la_villa;Veranos de la Villa;Madrid;Fiesta;Festivales, Comercial, Rock, Otro;0;4;4;17896;17897;17898
15509;ia_1096;Verde Oliva Gastroteca;Madrid;Restaurantes;Mediterranea;0;3;3;;;
15608;ia_1199;Verdura y Brasa;Madrid;Restaurantes;Mediterránea / Saludable / Vegetariana, Verduras / Parrilla / Ensaladas;0;3;3;;;
17516;ia_3337;Versace Watches;Madrid;Compras;"Joyería y relojería de lujo, Moda italiana; Estilo lujoso; Alta relojería fashion";0;3;3;;;
17517;ia_3338;Versus Versace Watches;Madrid;Compras;"Joyería y relojería de lujo, Estilo juvenil; Moda accesible; Diseños atrevidos";0;3;3;;;
18559;ia_5762;Vertical Park;Madrid;Deportes;Aventura / Escalada / Tirolina;0;1;1;73183;73184;
16708;ia_2463;Vértice Roomspace Madrid;Madrid;Alojamiento;Aparthotel, Cocina equipada, gimnasio, Wi‑Fi;0;3;3;;;
